timestamp,open,high,low,close,volume,session_date,hour,minute,is_rth,day_high_so_far,day_low_so_far,premarket_high,premarket_low,prev_day_high,prev_day_low,external_bias,protected_swing_high,protected_swing_low,atr,bos_flag,choch_flag,swept_level,failed_choch_confirmed,pullback_respected,internal_sweep_reclaim
2025-01-03 10:36:00-05:00,499.595,499.661,499.3946,499.4872,689792,2025-01-03,10,36,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9005285714285785,0,0,499.0156,False,True,True
2025-01-03 10:39:00-05:00,499.4872,499.6234,499.4338,499.4873,1133227,2025-01-03,10,39,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9005285714285785,0,0,499.0156,False,True,True
2025-01-03 10:42:00-05:00,499.4873,500.1116,499.3402,499.9427,240402,2025-01-03,10,42,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9005285714285785,0,0,499.0156,False,True,True
2025-01-03 10:45:00-05:00,499.9427,500.0018,499.9006,499.9884,236013,2025-01-03,10,45,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9084214285714316,0,0,499.0156,False,True,True
2025-01-03 10:48:00-05:00,499.9884,500.3701,499.8004,500.2469,1195948,2025-01-03,10,48,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9084214285714316,0,0,499.0156,False,True,True
2025-01-03 10:51:00-05:00,500.2469,500.3009,500.089,500.1347,1267580,2025-01-03,10,51,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9084214285714316,0,0,499.0156,False,True,True
2025-01-03 10:54:00-05:00,500.1347,500.3108,499.8205,499.8509,1419365,2025-01-03,10,54,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9084214285714316,0,0,499.0156,False,True,False
2025-01-03 10:57:00-05:00,499.8509,499.9091,499.5172,499.6218,554471,2025-01-03,10,57,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9084214285714316,0,0,499.0156,False,True,False
2025-01-03 11:00:00-05:00,499.6218,499.7478,499.3437,499.4524,131176,2025-01-03,11,0,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8992499999999991,0,0,499.0156,False,True,False
2025-01-03 11:03:00-05:00,499.4524,500.1113,499.3458,499.9962,1471866,2025-01-03,11,3,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8992499999999991,0,0,499.0156,False,True,True
2025-01-03 11:06:00-05:00,499.9962,500.0814,499.7092,499.8022,941921,2025-01-03,11,6,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8992499999999991,0,0,499.0156,False,True,True
2025-01-03 11:09:00-05:00,499.8022,500.1617,499.6032,500.023,445970,2025-01-03,11,9,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8992499999999991,0,0,499.0156,False,True,True
2025-01-03 11:12:00-05:00,500.023,500.1709,499.7057,499.8081,1169381,2025-01-03,11,12,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8992499999999991,0,0,499.0156,False,True,True
2025-01-03 11:15:00-05:00,499.8081,500.1694,499.7073,500.0516,1365454,2025-01-03,11,15,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8937500000000033,0,0,499.0156,False,True,True
2025-01-03 11:18:00-05:00,500.0516,500.3123,499.9615,500.1582,498730,2025-01-03,11,18,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8937500000000033,0,0,499.0156,False,True,True
2025-01-03 11:21:00-05:00,500.1582,500.3551,500.1065,500.1292,1177536,2025-01-03,11,21,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8937500000000033,0,0,499.0156,False,True,True
2025-01-03 11:24:00-05:00,500.1292,500.2188,500.0061,500.1288,1202577,2025-01-03,11,24,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8937500000000033,0,0,499.0156,False,True,True
2025-01-03 11:27:00-05:00,500.1288,500.2366,499.9213,499.9747,802357,2025-01-03,11,27,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8937500000000033,0,0,499.0156,False,True,False
2025-01-03 11:30:00-05:00,499.9747,500.1078,499.8435,500.0955,985297,2025-01-03,11,30,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8813214285714294,0,0,499.0156,False,True,True
2025-01-03 11:33:00-05:00,500.0955,500.2567,499.971,499.9907,477327,2025-01-03,11,33,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8813214285714294,0,0,499.0156,False,True,True
2025-01-03 11:36:00-05:00,499.9907,500.0995,499.4966,499.693,1400827,2025-01-03,11,36,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8813214285714294,0,0,499.0156,False,True,False
2025-01-03 11:39:00-05:00,499.693,499.7805,499.2829,499.382,1476345,2025-01-03,11,39,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8813214285714294,0,0,499.0156,False,True,False
2025-01-03 11:42:00-05:00,499.382,499.4611,499.2016,499.4333,1473406,2025-01-03,11,42,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8813214285714294,0,0,499.0156,False,True,True
2025-01-03 11:45:00-05:00,499.4333,500.015,499.3329,499.8359,1131975,2025-01-03,11,45,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9043071428571433,0,0,499.0156,False,True,True
2025-01-03 11:48:00-05:00,499.8359,499.9685,499.8145,499.8835,159284,2025-01-03,11,48,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9043071428571433,0,0,499.0156,False,True,True
2025-01-03 11:51:00-05:00,499.8835,500.0232,499.6949,499.8611,613037,2025-01-03,11,51,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9043071428571433,0,0,499.0156,False,True,True
2025-01-03 11:54:00-05:00,499.8611,499.978,499.728,499.9396,722912,2025-01-03,11,54,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9043071428571433,0,0,499.0156,False,True,True
2025-01-03 11:57:00-05:00,499.9396,500.4655,499.7811,500.2728,1443779,2025-01-03,11,57,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9043071428571433,0,0,499.0156,False,True,True
2025-01-03 12:00:00-05:00,500.2728,500.378,500.1815,500.3341,865782,2025-01-03,12,0,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8958714285714312,0,0,499.0156,True,True,True
2025-01-03 12:03:00-05:00,500.3341,500.382,500.1063,500.2375,850636,2025-01-03,12,3,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8958714285714312,0,0,499.0156,False,True,True
2025-01-03 12:06:00-05:00,500.2375,500.6931,500.0648,500.5199,305440,2025-01-03,12,6,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8958714285714312,0,0,499.0156,False,True,True
2025-01-03 12:09:00-05:00,500.5199,500.816,500.39,500.6326,1211208,2025-01-03,12,9,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8958714285714312,0,0,499.0156,True,True,True
2025-01-03 12:12:00-05:00,500.6326,501.072,500.5565,501.0217,570800,2025-01-03,12,12,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.8958714285714312,0,0,499.0156,False,True,True
2025-01-03 12:15:00-05:00,501.0217,501.1717,500.8859,501.0725,228620,2025-01-03,12,15,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9182714285714317,0,0,499.0156,False,True,True
2025-01-03 12:18:00-05:00,501.0725,501.2218,500.6333,500.771,1482706,2025-01-03,12,18,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9182714285714317,0,0,499.0156,True,True,False
2025-01-03 12:21:00-05:00,500.771,500.9479,500.2408,500.4333,366099,2025-01-03,12,21,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9182714285714317,0,0,499.0156,False,True,False
2025-01-03 12:24:00-05:00,500.4333,500.932,500.3528,500.85,122722,2025-01-03,12,24,True,501.2315,499.2011,,,501.8685,499.0156,none,,,0.9182714285714317,0,0,499.0156,False,True,True
2025-01-03 12:27:00-05:00,500.85,501.3929,500.7592,501.2846,208972,2025-01-03,12,27,True,501.3929,499.2011,,,501.8685,499.0156,none,,,0.9182714285714317,0,0,499.0156,False,True,True
2025-01-03 12:30:00-05:00,501.2846,501.4356,501.0789,501.2432,733511,2025-01-03,12,30,True,501.4356,499.2011,,,501.8685,499.0156,none,,,0.9336857142857217,0,0,499.0156,True,True,True
2025-01-03 12:33:00-05:00,501.2432,501.3921,501.0444,501.1505,244065,2025-01-03,12,33,True,501.4356,499.2011,,,501.8685,499.0156,none,,,0.9336857142857217,0,0,499.0156,False,True,True
2025-01-03 12:36:00-05:00,501.1505,501.6774,501.0005,501.5186,1279716,2025-01-03,12,36,True,501.6774,499.2011,,,501.8685,499.0156,none,,,0.9336857142857217,0,0,499.0156,False,True,True
2025-01-03 12:39:00-05:00,501.5186,501.6369,501.147,501.2443,817427,2025-01-03,12,39,True,501.6774,499.2011,,,501.8685,499.0156,none,,,0.9336857142857217,0,0,499.0156,True,True,True
2025-01-03 12:42:00-05:00,501.2443,501.2742,500.9719,501.0228,553461,2025-01-03,12,42,True,501.6774,499.2011,,,501.8685,499.0156,none,,,0.9336857142857217,0,0,499.0156,False,True,False
2025-01-03 12:45:00-05:00,501.0228,501.3673,500.8712,501.1855,104409,2025-01-03,12,45,True,501.6774,499.2011,,,501.8685,499.0156,none,,,0.933321428571434,0,0,499.0156,False,True,True
2025-01-03 12:48:00-05:00,501.1855,501.36,501.0535,501.0884,771717,2025-01-03,12,48,True,501.6774,499.2011,,,501.8685,499.0156,none,,,0.933321428571434,0,0,499.0156,False,True,True
2025-01-03 12:51:00-05:00,501.0884,501.2501,501.0407,501.0884,311825,2025-01-03,12,51,True,501.6774,499.2011,,,501.8685,499.0156,none,,,0.933321428571434,0,0,499.0156,False,True,True
2025-01-03 12:54:00-05:00,501.0884,501.1174,500.9194,501.0485,1469264,2025-01-03,12,54,True,501.6774,499.2011,,,501.8685,499.0156,none,,,0.933321428571434,0,0,499.0156,False,True,True
2025-01-03 12:57:00-05:00,501.0485,501.1823,500.8965,501.1335,507523,2025-01-03,12,57,True,501.6774,499.2011,,,501.8685,499.0156,none,,,0.933321428571434,0,0,499.0156,False,True,True
2025-01-03 13:00:00-05:00,501.1335,501.637,500.9535,501.4857,764827,2025-01-03,13,0,True,501.6774,499.2011,,,501.8685,499.0156,none,,,0.9488071428571467,0,0,499.0156,False,True,True
2025-01-03 13:03:00-05:00,501.4857,501.5227,501.4239,501.5083,126069,2025-01-03,13,3,True,501.6774,499.2011,,,501.8685,499.0156,none,,,0.9488071428571467,0,0,499.0156,True,True,True
2025-01-03 13:06:00-05:00,501.5083,501.8651,501.4773,501.669,283289,2025-01-03,13,6,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.9488071428571467,0,0,499.0156,False,True,True
2025-01-03 13:09:00-05:00,501.669,501.7507,500.9642,501.1558,390481,2025-01-03,13,9,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.9488071428571467,0,0,499.0156,True,True,False
2025-01-03 13:12:00-05:00,501.1558,501.3025,501.1034,501.1427,172410,2025-01-03,13,12,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.9488071428571467,0,0,499.0156,False,True,True
2025-01-03 13:15:00-05:00,501.1427,501.3214,500.8831,500.9307,1116391,2025-01-03,13,15,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.9523142857142862,0,0,499.0156,False,True,False
2025-01-03 13:18:00-05:00,500.9307,501.0157,500.5591,500.6244,1423583,2025-01-03,13,18,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.9523142857142862,0,0,499.0156,False,True,False
2025-01-03 13:21:00-05:00,500.6244,500.6951,500.2924,500.403,1479497,2025-01-03,13,21,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.9523142857142862,0,0,499.0156,False,True,False
2025-01-03 13:24:00-05:00,500.403,500.5287,500.1396,500.3173,472133,2025-01-03,13,24,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.9523142857142862,0,0,499.0156,False,True,True
2025-01-03 13:27:00-05:00,500.3173,500.6642,500.1628,500.5438,1204244,2025-01-03,13,27,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.9523142857142862,0,0,499.0156,False,True,True
2025-01-03 13:30:00-05:00,500.5438,500.6315,500.0649,500.2094,805689,2025-01-03,13,30,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.879649999999998,0,0,499.0156,False,True,True
2025-01-03 13:33:00-05:00,500.2094,500.3383,500.1661,500.214,164200,2025-01-03,13,33,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.879649999999998,0,0,499.0156,False,True,True
2025-01-03 13:36:00-05:00,500.214,500.4017,500.0116,500.0895,226982,2025-01-03,13,36,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.879649999999998,0,0,499.0156,False,True,False
2025-01-03 13:39:00-05:00,500.0895,500.1884,499.903,500.0039,866901,2025-01-03,13,39,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.879649999999998,0,0,499.0156,False,True,False
2025-01-03 13:42:00-05:00,500.0039,500.298,499.9659,500.2506,693117,2025-01-03,13,42,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.879649999999998,0,0,499.0156,False,True,True
2025-01-03 13:45:00-05:00,500.2506,500.4625,500.1886,500.3808,111734,2025-01-03,13,45,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8522714285714252,0,0,499.0156,False,True,True
2025-01-03 13:48:00-05:00,500.3808,500.7954,500.3122,500.7105,1402147,2025-01-03,13,48,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8522714285714252,0,0,499.0156,False,True,True
2025-01-03 13:51:00-05:00,500.7105,500.7454,500.6328,500.667,1122471,2025-01-03,13,51,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8522714285714252,0,0,499.0156,True,True,True
2025-01-03 13:54:00-05:00,500.667,500.7079,500.3732,500.4878,803378,2025-01-03,13,54,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8522714285714252,0,0,499.0156,False,True,False
2025-01-03 13:57:00-05:00,500.4878,500.6278,500.2823,500.4263,1481791,2025-01-03,13,57,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8522714285714252,0,0,499.0156,False,True,True
2025-01-03 14:00:00-05:00,500.4263,500.5556,500.403,500.4811,1459589,2025-01-03,14,0,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8446428571428483,0,0,499.0156,False,True,True
2025-01-03 14:03:00-05:00,500.4811,500.7105,500.3797,500.5191,1463532,2025-01-03,14,3,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8446428571428483,0,0,499.0156,False,True,True
2025-01-03 14:06:00-05:00,500.5191,500.5754,500.083,500.2416,462369,2025-01-03,14,6,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8446428571428483,0,0,499.0156,False,True,False
2025-01-03 14:09:00-05:00,500.2416,500.2863,500.0895,500.2575,1333247,2025-01-03,14,9,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8446428571428483,0,0,499.0156,False,True,True
2025-01-03 14:12:00-05:00,500.2575,500.4607,500.0926,500.3076,806363,2025-01-03,14,12,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8446428571428483,0,0,499.0156,False,True,True
2025-01-03 14:15:00-05:00,500.3076,501.107,500.2124,500.9296,1116451,2025-01-03,14,15,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8618999999999915,0,0,499.0156,False,True,True
2025-01-03 14:18:00-05:00,500.9296,501.4541,500.7637,501.3913,1303343,2025-01-03,14,18,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8618999999999915,0,0,499.0156,False,True,True
2025-01-03 14:21:00-05:00,501.3913,501.4397,501.1143,501.1701,328657,2025-01-03,14,21,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8618999999999915,0,0,499.0156,True,True,True
2025-01-03 14:24:00-05:00,501.1701,501.2154,501.0115,501.0901,727553,2025-01-03,14,24,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8618999999999915,0,0,499.0156,False,True,False
2025-01-03 14:27:00-05:00,501.0901,501.1993,500.6723,500.7158,280458,2025-01-03,14,27,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8618999999999915,0,0,499.0156,False,True,False
2025-01-03 14:30:00-05:00,500.7158,500.8148,500.4606,500.5594,491282,2025-01-03,14,30,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8595499999999926,0,0,499.0156,False,True,False
2025-01-03 14:33:00-05:00,500.5594,500.6886,500.4749,500.6293,678923,2025-01-03,14,33,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8595499999999926,0,0,499.0156,False,True,True
2025-01-03 14:36:00-05:00,500.6293,500.9401,500.5735,500.9215,1297665,2025-01-03,14,36,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8595499999999926,0,0,499.0156,False,True,True
2025-01-03 14:39:00-05:00,500.9215,501.023,500.5768,500.7297,1307732,2025-01-03,14,39,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8595499999999926,0,0,499.0156,False,True,True
2025-01-03 14:42:00-05:00,500.7297,500.922,500.4867,500.5563,645845,2025-01-03,14,42,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8595499999999926,0,0,499.0156,False,True,False
2025-01-03 14:45:00-05:00,500.5563,500.6903,499.9476,500.0094,560873,2025-01-03,14,45,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8774285714285627,0,0,499.0156,False,True,False
2025-01-03 14:48:00-05:00,500.0094,500.1136,499.9235,499.9584,843012,2025-01-03,14,48,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8774285714285627,0,0,499.0156,False,True,True
2025-01-03 14:51:00-05:00,499.9584,499.9894,499.5888,499.6822,1376619,2025-01-03,14,51,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8774285714285627,0,0,499.0156,False,True,False
2025-01-03 14:54:00-05:00,499.6822,499.7401,499.4714,499.5389,1467137,2025-01-03,14,54,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8774285714285627,0,0,499.0156,False,True,False
2025-01-03 14:57:00-05:00,499.5389,499.6049,499.2284,499.3086,417469,2025-01-03,14,57,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.8774285714285627,0,0,499.0156,False,True,False
2025-01-03 15:00:00-05:00,499.3086,499.4639,499.2188,499.2736,361076,2025-01-03,15,0,True,501.8651,499.2011,,,501.8685,499.0156,none,,,0.9047999999999945,0,0,499.0156,False,True,True
2025-01-03 15:03:00-05:00,499.2736,499.4502,498.6675,498.8225,1089484,2025-01-03,15,3,True,501.8651,498.6675,,,501.8685,499.0156,none,,,0.9047999999999945,0,0,499.0156,False,True,False
2025-01-03 15:06:00-05:00,498.8225,499.0038,498.2571,498.4438,521960,2025-01-03,15,6,True,501.8651,498.2571,,,501.8685,499.0156,none,,,0.9047999999999945,0,0,499.0156,False,True,False
2025-01-03 15:09:00-05:00,498.4438,499.1611,498.3392,498.964,379667,2025-01-03,15,9,True,501.8651,498.2571,,,501.8685,499.0156,none,,,0.9047999999999945,0,0,499.0156,False,True,True
2025-01-03 15:12:00-05:00,498.964,499.1607,498.4976,498.6298,143497,2025-01-03,15,12,True,501.8651,498.2571,,,501.8685,499.0156,none,,,0.9047999999999945,0,0,499.0156,False,True,True
2025-01-03 15:15:00-05:00,498.6298,498.8208,498.1682,498.3429,664496,2025-01-03,15,15,True,501.8651,498.1682,,,501.8685,499.0156,bear,501.4541,,0.9210071428571334,-1,0,499.0156,False,True,False
2025-01-03 15:18:00-05:00,498.3429,498.8129,498.1431,498.7893,648572,2025-01-03,15,18,True,501.8651,498.1431,,,501.8685,499.0156,bear,501.4541,,0.9210071428571334,-1,0,499.0156,False,True,True
2025-01-03 15:21:00-05:00,498.7893,499.5386,498.6627,499.5024,888281,2025-01-03,15,21,True,501.8651,498.1431,,,501.8685,499.0156,bear,501.4541,,0.9210071428571334,-1,0,499.0156,False,True,True
2025-01-03 15:24:00-05:00,499.5024,499.5703,499.0171,499.1962,380256,2025-01-03,15,24,True,501.8651,498.1431,,,501.8685,499.0156,bear,501.4541,,0.9210071428571334,-1,0,499.0156,True,True,True
2025-01-03 15:27:00-05:00,499.1962,499.3112,498.9079,499.0905,1100112,2025-01-03,15,27,True,501.8651,498.1431,,,501.8685,499.0156,bear,501.4541,,0.9210071428571334,-1,0,499.0156,False,True,True
2025-01-03 15:30:00-05:00,499.0905,499.1905,498.9302,499.1621,1052048,2025-01-03,15,30,True,501.8651,498.1431,,,501.8685,499.0156,bear,501.4541,,0.9679071428571311,0,0,499.0156,False,True,True
2025-01-03 15:33:00-05:00,499.1621,499.751,499.0645,499.5803,747288,2025-01-03,15,33,True,501.8651,498.1431,,,501.8685,499.0156,bear,501.4541,,0.9679071428571311,0,0,499.0156,False,True,True
2025-01-03 15:36:00-05:00,499.5803,499.7074,499.2939,499.3193,353850,2025-01-03,15,36,True,501.8651,498.1431,,,501.8685,499.0156,bear,501.4541,,0.9679071428571311,0,0,499.0156,True,True,True
2025-01-03 15:39:00-05:00,499.3193,499.4323,499.2305,499.2435,809738,2025-01-03,15,39,True,501.8651,498.1431,,,501.8685,499.0156,bear,501.4541,,0.9679071428571311,0,0,499.0156,False,True,False
2025-01-03 15:42:00-05:00,499.2435,499.4646,499.1428,499.4232,1044737,2025-01-03,15,42,True,501.8651,498.1431,,,501.8685,499.0156,bear,501.4541,,0.9679071428571311,0,0,499.0156,False,True,True
2025-01-03 15:45:00-05:00,499.4232,499.5751,499.3192,499.517,621802,2025-01-03,15,45,True,501.8651,498.1431,,,501.8685,499.0156,bear,501.4541,,0.9378785714285576,0,0,499.0156,False,True,True
2025-01-03 15:48:00-05:00,499.517,499.5574,499.3204,499.4078,468865,2025-01-03,15,48,True,501.8651,498.1431,,,501.8685,499.0156,bear,501.4541,,0.9378785714285576,0,0,499.0156,False,True,True
2025-01-03 15:51:00-05:00,499.4078,499.5797,499.2411,499.3591,809108,2025-01-03,15,51,True,501.8651,498.1431,,,501.8685,499.0156,bear,501.4541,,0.9378785714285576,0,0,499.0156,False,True,True
2025-01-03 15:54:00-05:00,499.3591,499.4801,498.8849,498.9999,597304,2025-01-03,15,54,True,501.8651,498.1431,,,501.8685,499.0156,bear,501.4541,,0.9378785714285576,0,0,499.0156,False,True,False
2025-01-03 15:57:00-05:00,498.9999,499.1495,498.7557,498.9246,660718,2025-01-03,15,57,True,501.8651,498.1431,,,501.8685,499.0156,bear,501.4541,,0.9378785714285576,0,0,499.0156,False,True,True
2025-01-03 16:00:00-05:00,498.9246,498.9909,498.8115,498.8421,588404,2025-01-03,16,0,True,501.8651,498.1431,,,501.8685,499.0156,bear,501.4541,,0.9113928571428411,0,0,499.0156,False,True,True
2025-01-06 09:30:00-05:00,498.8421,498.9646,498.7894,498.8841,524850,2025-01-06,9,30,True,498.9646,498.7894,,,501.8651,498.1431,bear,501.4541,,0.8663214285714146,0,0,498.1431,False,True,True
2025-01-06 09:33:00-05:00,498.8841,498.971,498.5684,498.729,1103452,2025-01-06,9,33,True,498.971,498.5684,,,501.8651,498.1431,bear,501.4541,,0.8663214285714146,0,0,498.1431,False,True,False
2025-01-06 09:36:00-05:00,498.729,498.9849,498.5579,498.8305,744338,2025-01-06,9,36,True,498.9849,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8663214285714146,0,0,498.1431,False,True,True
2025-01-06 09:39:00-05:00,498.8305,499.2238,498.6315,499.0671,753112,2025-01-06,9,39,True,499.2238,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8663214285714146,0,0,498.1431,False,True,True
2025-01-06 09:42:00-05:00,499.0671,499.1384,498.8912,499.0891,1014320,2025-01-06,9,42,True,499.2238,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8663214285714146,0,0,498.1431,False,True,True
2025-01-06 09:45:00-05:00,499.0891,499.349,498.9101,499.1601,605818,2025-01-06,9,45,True,499.349,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8699357142856984,0,0,498.1431,False,True,True
2025-01-06 09:48:00-05:00,499.1601,499.1931,499.0866,499.1563,241447,2025-01-06,9,48,True,499.349,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8699357142856984,0,0,498.1431,False,True,True
2025-01-06 09:51:00-05:00,499.1563,499.3366,499.0527,499.1391,1293671,2025-01-06,9,51,True,499.349,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8699357142856984,0,0,498.1431,False,True,True
2025-01-06 09:54:00-05:00,499.1391,499.1681,498.8803,498.9412,177986,2025-01-06,9,54,True,499.349,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8699357142856984,0,0,498.1431,False,True,False
2025-01-06 09:57:00-05:00,498.9412,499.0631,498.8161,499.0028,900730,2025-01-06,9,57,True,499.349,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8699357142856984,0,0,498.1431,False,True,True
2025-01-06 10:00:00-05:00,499.0028,499.1736,498.7724,498.9608,472150,2025-01-06,10,0,True,499.349,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8400928571428413,0,0,498.1431,False,True,True
2025-01-06 10:03:00-05:00,498.9608,499.5103,498.8853,499.4662,399363,2025-01-06,10,3,True,499.5103,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8400928571428413,0,0,498.1431,False,True,True
2025-01-06 10:06:00-05:00,499.4662,499.9301,499.3504,499.8415,158738,2025-01-06,10,6,True,499.9301,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8400928571428413,0,0,498.1431,False,True,True
2025-01-06 10:09:00-05:00,499.8415,500.0153,499.7752,499.9199,1360127,2025-01-06,10,9,True,500.0153,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8400928571428413,0,0,498.1431,True,True,True
2025-01-06 10:12:00-05:00,499.9199,499.9765,499.6686,499.7108,700887,2025-01-06,10,12,True,500.0153,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8400928571428413,0,0,498.1431,False,True,False
2025-01-06 10:15:00-05:00,499.7108,499.8558,499.3673,499.4143,579710,2025-01-06,10,15,True,500.0153,498.5579,,,501.8651,498.1431,bear,501.4541,,0.852892857142848,0,0,498.1431,False,True,False
2025-01-06 10:18:00-05:00,499.4143,499.8654,499.3933,499.6936,1137719,2025-01-06,10,18,True,500.0153,498.5579,,,501.8651,498.1431,bear,501.4541,,0.852892857142848,0,0,498.1431,False,True,True
2025-01-06 10:21:00-05:00,499.6936,499.9169,499.5033,499.7407,154571,2025-01-06,10,21,True,500.0153,498.5579,,,501.8651,498.1431,bear,501.4541,,0.852892857142848,0,0,498.1431,False,True,True
2025-01-06 10:24:00-05:00,499.7407,499.9165,499.6541,499.842,890371,2025-01-06,10,24,True,500.0153,498.5579,,,501.8651,498.1431,bear,501.4541,,0.852892857142848,0,0,498.1431,False,True,True
2025-01-06 10:27:00-05:00,499.842,499.9529,499.2185,499.387,792440,2025-01-06,10,27,True,500.0153,498.5579,,,501.8651,498.1431,bear,501.4541,,0.852892857142848,0,0,498.1431,False,True,False
2025-01-06 10:30:00-05:00,499.387,499.6571,499.2475,499.5999,874812,2025-01-06,10,30,True,500.0153,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8653857142857078,0,0,498.1431,False,True,True
2025-01-06 10:33:00-05:00,499.5999,499.751,499.5535,499.6945,273513,2025-01-06,10,33,True,500.0153,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8653857142857078,0,0,498.1431,False,True,True
2025-01-06 10:36:00-05:00,499.6945,499.7351,499.3544,499.3977,1433554,2025-01-06,10,36,True,500.0153,498.5579,,,501.8651,498.1431,bear,501.4541,,0.8653857142857078,0,0,498.1431,False,True,False
